R0,tau,delay,p,q,prob_dieout,mean_R_inf
0.75,0.5,2.0,0.84,0.44,1.0,0.12304
0.75,0.5,2.0,0.52,0.09,1.0,0.21584000000000003
0.75,0.5,2.0,0.28,0.31,1.0,0.13584000000000002
0.75,0.75,0.0,0.9,0.22,1.0,0.1168
0.75,0.75,0.0,0.84,0.44,1.0,0.1144
0.75,0.75,0.0,0.52,0.09,1.0,0.2024
0.75,0.75,0.0,0.28,0.31,1.0,0.13632000000000002
0.75,0.75,0.25,0.9,0.22,1.0,0.15808000000000003
0.75,0.75,0.25,0.84,0.44,1.0,0.13328
0.75,0.75,0.25,0.52,0.09,1.0,0.22192
0.75,0.75,0.25,0.28,0.31,1.0,0.14992
0.75,0.75,0.5,0.9,0.22,1.0,0.18688000000000002
0.75,0.75,0.5,0.84,0.44,1.0,0.1496
0.75,0.75,0.5,0.52,0.09,1.0,0.22576000000000002
0.75,0.75,0.5,0.28,0.31,1.0,0.16527999999999998
0.75,0.75,0.75,0.9,0.22,1.0,0.18464
0.75,0.75,0.75,0.84,0.44,1.0,0.1512
0.75,0.75,0.75,0.52,0.09,1.0,0.2352
0.75,0.75,0.75,0.28,0.31,1.0,0.1744
0.75,0.75,1.0,0.9,0.22,1.0,0.18464
0.75,0.75,1.0,0.84,0.44,1.0,0.1512
0.75,0.75,1.0,0.52,0.09,1.0,0.2352
0.75,0.75,1.0,0.28,0.31,1.0,0.1744
0.75,0.75,1.25,0.9,0.22,1.0,0.18464
0.75,0.75,1.25,0.84,0.44,1.0,0.1512
0.75,0.75,1.25,0.52,0.09,1.0,0.2352
0.75,0.75,1.25,0.28,0.31,1.0,0.1744
0.75,0.75,1.5,0.9,0.22,1.0,0.18464
0.75,0.75,1.5,0.84,0.44,1.0,0.1512
0.75,0.75,1.5,0.52,0.09,1.0,0.2352
0.75,0.75,1.5,0.28,0.31,1.0,0.1744
0.75,0.75,2.0,0.9,0.22,1.0,0.18464
0.75,0.75,2.0,0.84,0.44,1.0,0.1512
0.75,0.75,2.0,0.52,0.09,1.0,0.2352
0.75,0.75,2.0,0.28,0.31,1.0,0.1744
0.75,1.0,0.0,0.9,0.22,1.0,0.13664
0.75,1.0,0.0,0.84,0.44,1.0,0.13424000000000003
0.75,1.0,0.0,0.52,0.09,1.0,0.22976000000000002
0.75,1.0,0.0,0.28,0.31,1.0,0.15056
0.75,1.0,0.25,0.9,0.22,1.0,0.16976
0.75,1.0,0.25,0.84,0.44,1.0,0.15104
0.75,1.0,0.25,0.52,0.09,1.0,0.24928
0.75,1.0,0.25,0.28,0.31,1.0,0.17007999999999998
0.75,1.0,0.5,0.9,0.22,1.0,0.20112000000000002
0.75,1.0,0.5,0.84,0.44,1.0,0.16207999999999997
0.75,1.0,0.5,0.52,0.09,1.0,0.26864
0.75,1.0,0.5,0.28,0.31,1.0,0.19408
0.75,1.0,0.75,0.9,0.22,1.0,0.21984
0.75,1.0,0.75,0.84,0.44,1.0,0.1704
0.75,1.0,0.75,0.52,0.09,1.0,0.27312000000000003
0.75,1.0,0.75,0.28,0.31,1.0,0.19568000000000002
0.75,1.0,1.0,0.9,0.22,1.0,0.22432
0.75,1.0,1.0,0.84,0.44,1.0,0.17696
0.75,1.0,1.0,0.52,0.09,1.0,0.26368
0.75,1.0,1.0,0.28,0.31,1.0,0.19056
0.75,1.0,1.25,0.9,0.22,1.0,0.22432
0.75,1.0,1.25,0.84,0.44,1.0,0.17696
0.75,1.0,1.25,0.52,0.09,1.0,0.26368
0.75,1.0,1.25,0.28,0.31,1.0,0.19056
0.75,1.0,1.5,0.9,0.22,1.0,0.22432
0.75,1.0,1.5,0.84,0.44,1.0,0.17696
0.75,1.0,1.5,0.52,0.09,1.0,0.26368
0.75,1.0,1.5,0.28,0.31,1.0,0.19056
0.75,1.0,2.0,0.9,0.22,1.0,0.22432
0.75,1.0,2.0,0.84,0.44,1.0,0.17696
0.75,1.0,2.0,0.52,0.09,1.0,0.26368
0.75,1.0,2.0,0.28,0.31,1.0,0.19056
0.75,1.25,0.0,0.9,0.22,1.0,0.15296
0.75,1.25,0.0,0.84,0.44,1.0,0.15264
0.75,1.25,0.0,0.52,0.09,1.0,0.23248000000000002
0.75,1.25,0.0,0.28,0.31,1.0,0.16927999999999999
0.75,1.25,0.25,0.9,0.22,1.0,0.1832
0.75,1.25,0.25,0.84,0.44,1.0,0.17135999999999998
0.75,1.25,0.25,0.52,0.09,1.0,0.24944
0.75,1.25,0.25,0.28,0.31,1.0,0.18512
0.75,1.25,0.5,0.9,0.22,1.0,0.21408000000000002
0.75,1.25,0.5,0.84,0.44,1.0,0.17999999999999997
0.75,1.25,0.5,0.52,0.09,1.0,0.27104
0.75,1.25,0.5,0.28,0.31,1.0,0.19952000000000003
0.75,1.25,0.75,0.9,0.22,1.0,0.22608
0.75,1.25,0.75,0.84,0.44,1.0,0.18512
0.75,1.25,0.75,0.52,0.09,0.96,0.26976
0.75,1.25,0.75,0.28,0.31,1.0,0.20656
0.75,1.25,1.0,0.9,0.22,1.0,0.23904
0.75,1.25,1.0,0.84,0.44,1.0,0.19184
0.75,1.25,1.0,0.52,0.09,1.0,0.26768000000000003
0.75,1.25,1.0,0.28,0.31,1.0,0.21584
0.75,1.25,1.25,0.9,0.22,1.0,0.2336
0.75,1.25,1.25,0.84,0.44,1.0,0.19391999999999998
0.75,1.25,1.25,0.52,0.09,1.0,0.28143999999999997
0.75,1.25,1.25,0.28,0.31,1.0,0.20048000000000002
0.75,1.25,1.5,0.9,0.22,1.0,0.2336
0.75,1.25,1.5,0.84,0.44,1.0,0.19391999999999998
0.75,1.25,1.5,0.52,0.09,1.0,0.28143999999999997
0.75,1.25,1.5,0.28,0.31,1.0,0.20048000000000002
0.75,1.25,2.0,0.9,0.22,1.0,0.2336
0.75,1.25,2.0,0.84,0.44,1.0,0.19391999999999998
0.75,1.25,2.0,0.52,0.09,1.0,0.28143999999999997
0.75,1.25,2.0,0.28,0.31,1.0,0.20048000000000002
0.75,1.5,0.0,0.9,0.22,1.0,0.16912000000000002
0.75,1.5,0.0,0.84,0.44,1.0,0.16864
0.75,1.5,0.0,0.52,0.09,1.0,0.23248000000000002
0.75,1.5,0.0,0.28,0.31,1.0,0.18848000000000004
0.75,1.5,0.25,0.9,0.22,1.0,0.19951999999999998
0.75,1.5,0.25,0.84,0.44,1.0,0.18224
0.75,1.5,0.25,0.52,0.09,1.0,0.25072000000000005
0.75,1.5,0.25,0.28,0.31,1.0,0.19552000000000003
0.75,1.5,0.5,0.9,0.22,1.0,0.21167999999999998
0.75,1.5,0.5,0.84,0.44,1.0,0.19519999999999998
0.75,1.5,0.5,0.52,0.09,1.0,0.2584
0.75,1.5,0.5,0.28,0.31,1.0,0.20256
0.75,1.5,0.75,0.9,0.22,1.0,0.24336000000000002
0.75,1.5,0.75,0.84,0.44,1.0,0.20512
0.75,1.5,0.75,0.52,0.09,1.0,0.25344
0.75,1.5,0.75,0.28,0.31,1.0,0.21983999999999998
0.75,1.5,1.0,0.9,0.22,1.0,0.23632
0.75,1.5,1.0,0.84,0.44,1.0,0.20512
0.75,1.5,1.0,0.52,0.09,1.0,0.29056
0.75,1.5,1.0,0.28,0.31,1.0,0.21664000000000003
0.75,1.5,1.25,0.9,0.22,1.0,0.23887999999999998
0.75,1.5,1.25,0.84,0.44,1.0,0.20736000000000002
0.75,1.5,1.25,0.52,0.09,1.0,0.28112000000000004
0.75,1.5,1.25,0.28,0.31,1.0,0.22048
0.75,1.5,1.5,0.9,0.22,0.96,0.24816
0.75,1.5,1.5,0.84,0.44,1.0,0.20687999999999998
0.75,1.5,1.5,0.52,0.09,1.0,0.28448
0.75,1.5,1.5,0.28,0.31,1.0,0.22271999999999997
0.75,1.5,2.0,0.9,0.22,0.96,0.24816
0.75,1.5,2.0,0.84,0.44,1.0,0.20687999999999998
0.75,1.5,2.0,0.52,0.09,1.0,0.28448
0.75,1.5,2.0,0.28,0.31,1.0,0.22271999999999997
0.75,2.0,0.0,0.9,0.22,1.0,0.19440000000000002
0.75,2.0,0.0,0.84,0.44,1.0,0.19424000000000002
0.75,2.0,0.0,0.52,0.09,1.0,0.24095999999999995
0.75,2.0,0.0,0.28,0.31,1.0,0.20224
0.75,2.0,0.25,0.9,0.22,1.0,0.21983999999999998
0.75,2.0,0.25,0.84,0.44,1.0,0.20335999999999999
0.75,2.0,0.25,0.52,0.09,0.96,0.27248
0.75,2.0,0.25,0.28,0.31,1.0,0.21744
0.75,2.0,0.5,0.9,0.22,1.0,0.23648
