R0,tau,delay,p,q,prob_dieout,mean_R_inf
1.4375,3.5,2.0,0.945,0.25,0.0,0.740782
1.4375,3.5,2.0,0.84,0.44,0.0,0.68877
1.4375,3.5,2.0,0.275,0.47,0.0,0.669744
1.4375,3.5,2.0,0.055,0.36,0.002,0.672674
1.4375,3.5,2.0,0.5,0.305,0.0,0.701654
1.4375,3.5,2.0,0.615,0.415,0.0,0.6938980000000001
1.4375,4.0,0.0,0.945,0.25,0.0,0.664778
1.4375,4.0,0.0,0.84,0.44,0.0,0.664674
1.4375,4.0,0.0,0.275,0.47,0.0,0.66752
1.4375,4.0,0.0,0.055,0.36,0.0,0.6907920000000001
1.4375,4.0,0.0,0.5,0.305,0.0,0.668986
1.4375,4.0,0.0,0.615,0.415,0.0,0.664674
1.4375,4.0,0.25,0.945,0.25,0.0,0.693508
1.4375,4.0,0.25,0.84,0.44,0.0,0.67807
1.4375,4.0,0.25,0.275,0.47,0.0,0.6784080000000001
1.4375,4.0,0.25,0.055,0.36,0.0,0.692624
1.4375,4.0,0.25,0.5,0.305,0.0,0.6898099999999999
1.4375,4.0,0.25,0.615,0.415,0.0,0.6789979999999999
1.4375,4.0,0.5,0.945,0.25,0.0,0.7126
1.4375,4.0,0.5,0.84,0.44,0.0,0.6877219999999999
1.4375,4.0,0.5,0.275,0.47,0.0,0.6848920000000001
1.4375,4.0,0.5,0.055,0.36,0.0,0.6938979999999999
1.4375,4.0,0.5,0.5,0.305,0.0,0.701178
1.4375,4.0,0.5,0.615,0.415,0.0,0.6895260000000001
1.4375,4.0,0.75,0.945,0.25,0.0,0.7259479999999999
1.4375,4.0,0.75,0.84,0.44,0.0,0.6934859999999999
1.4375,4.0,0.75,0.275,0.47,0.0,0.68844
1.4375,4.0,0.75,0.055,0.36,0.0,0.693822
1.4375,4.0,0.75,0.5,0.305,0.0,0.707788
1.4375,4.0,0.75,0.615,0.415,0.0,0.6962860000000001
1.4375,4.0,1.0,0.945,0.25,0.0,0.732306
1.4375,4.0,1.0,0.84,0.44,0.0,0.6977459999999999
1.4375,4.0,1.0,0.275,0.47,0.0,0.690102
1.4375,4.0,1.0,0.055,0.36,0.0,0.6946559999999999
1.4375,4.0,1.0,0.5,0.305,0.0,0.71078
1.4375,4.0,1.0,0.615,0.415,0.0,0.7011000000000001
1.4375,4.0,1.25,0.945,0.25,0.0,0.7391960000000001
1.4375,4.0,1.25,0.84,0.44,0.0,0.700676
1.4375,4.0,1.25,0.275,0.47,0.0,0.690966
1.4375,4.0,1.25,0.055,0.36,0.0,0.6943879999999999
1.4375,4.0,1.25,0.5,0.305,0.0,0.71321
1.4375,4.0,1.25,0.615,0.415,0.0,0.704922
1.4375,4.0,1.5,0.945,0.25,0.0,0.739478
1.4375,4.0,1.5,0.84,0.44,0.0,0.7045119999999999
1.4375,4.0,1.5,0.275,0.47,0.0,0.6917300000000001
1.4375,4.0,1.5,0.055,0.36,0.0,0.694662
1.4375,4.0,1.5,0.5,0.305,0.0,0.714564
1.4375,4.0,1.5,0.615,0.415,0.0,0.707198
1.4375,4.0,2.0,0.945,0.25,0.0,0.744694
1.4375,4.0,2.0,0.84,0.44,0.0,0.7070719999999999
1.4375,4.0,2.0,0.275,0.47,0.0,0.6919000000000001
1.4375,4.0,2.0,0.055,0.36,0.0,0.6946180000000001
1.4375,4.0,2.0,0.5,0.305,0.0,0.715956
1.4375,4.0,2.0,0.615,0.415,0.0,0.710258
1.5,2.5,0.0,0.945,0.25,0.09,0.605326
1.5,2.5,0.0,0.84,0.44,0.118,0.559958
1.5,2.5,0.0,0.275,0.47,0.048,0.591456
1.5,2.5,0.0,0.055,0.36,0.006,0.631066
1.5,2.5,0.0,0.5,0.305,0.026,0.621316
1.5,2.5,0.0,0.615,0.415,0.116,0.56698
1.5,2.5,0.25,0.945,0.25,0.0,0.6930299999999999
1.5,2.5,0.25,0.84,0.44,0.022,0.616456
1.5,2.5,0.25,0.275,0.47,0.03,0.6095539999999999
1.5,2.5,0.25,0.055,0.36,0.008,0.6332160000000001
1.5,2.5,0.25,0.5,0.305,0.006,0.656512
1.5,2.5,0.25,0.615,0.415,0.016,0.6239340000000001
1.5,2.5,0.5,0.945,0.25,0.0,0.7287619999999999
1.5,2.5,0.5,0.84,0.44,0.008,0.6447240000000001
1.5,2.5,0.5,0.275,0.47,0.014,0.6196280000000001
1.5,2.5,0.5,0.055,0.36,0.008,0.634722
1.5,2.5,0.5,0.5,0.305,0.002,0.673834
1.5,2.5,0.5,0.615,0.415,0.002,0.648486
1.5,2.5,0.75,0.945,0.25,0.0,0.7452300000000001
1.5,2.5,0.75,0.84,0.44,0.004,0.6608160000000001
1.5,2.5,0.75,0.275,0.47,0.016,0.623842
1.5,2.5,0.75,0.055,0.36,0.004,0.6348239999999999
1.5,2.5,0.75,0.5,0.305,0.0,0.6802619999999999
1.5,2.5,0.75,0.615,0.415,0.004,0.66344
1.5,2.5,1.0,0.945,0.25,0.0,0.756342
1.5,2.5,1.0,0.84,0.44,0.004,0.66458
1.5,2.5,1.0,0.275,0.47,0.01,0.626616
1.5,2.5,1.0,0.055,0.36,0.006,0.6365419999999999
1.5,2.5,1.0,0.5,0.305,0.0,0.683844
1.5,2.5,1.0,0.615,0.415,0.002,0.6702299999999999
1.5,2.5,1.25,0.945,0.25,0.0,0.7572840000000001
1.5,2.5,1.25,0.84,0.44,0.004,0.662818
1.5,2.5,1.25,0.275,0.47,0.012,0.6280619999999999
1.5,2.5,1.25,0.055,0.36,0.006,0.635948
1.5,2.5,1.25,0.5,0.305,0.0,0.6888900000000001
1.5,2.5,1.25,0.615,0.415,0.002,0.67174
1.5,2.5,1.5,0.945,0.25,0.0,0.757206
1.5,2.5,1.5,0.84,0.44,0.004,0.6597280000000001
1.5,2.5,1.5,0.275,0.47,0.008,0.6296320000000001
1.5,2.5,1.5,0.055,0.36,0.006,0.63563
1.5,2.5,1.5,0.5,0.305,0.0,0.6898920000000001
1.5,2.5,1.5,0.615,0.415,0.002,0.6686700000000001
1.5,2.5,2.0,0.945,0.25,0.0,0.7290840000000001
1.5,2.5,2.0,0.84,0.44,0.004,0.643822
1.5,2.5,2.0,0.275,0.47,0.01,0.63044
1.5,2.5,2.0,0.055,0.36,0.004,0.63528
1.5,2.5,2.0,0.5,0.305,0.002,0.691546
1.5,2.5,2.0,0.615,0.415,0.004,0.6526179999999999
1.5,3.0,0.0,0.945,0.25,0.008,0.6353920000000001
1.5,3.0,0.0,0.84,0.44,0.008,0.619934
1.5,3.0,0.0,0.275,0.47,0.006,0.639582
1.5,3.0,0.0,0.055,0.36,0.0,0.6707919999999999
1.5,3.0,0.0,0.5,0.305,0.006,0.654256
1.5,3.0,0.0,0.615,0.415,0.008,0.6210800000000001
1.5,3.0,0.25,0.945,0.25,0.0,0.705472
1.5,3.0,0.25,0.84,0.44,0.006,0.6536859999999999
1.5,3.0,0.25,0.275,0.47,0.0,0.6540260000000001
1.5,3.0,0.25,0.055,0.36,0.0,0.6724600000000001
1.5,3.0,0.25,0.5,0.305,0.0,0.683586
1.5,3.0,0.25,0.615,0.415,0.004,0.659706
1.5,3.0,0.5,0.945,0.25,0.0,0.736106
1.5,3.0,0.5,0.84,0.44,0.0,0.6759559999999999
1.5,3.0,0.5,0.275,0.47,0.002,0.66211
1.5,3.0,0.5,0.055,0.36,0.0,0.674676
1.5,3.0,0.5,0.5,0.305,0.0,0.697884
1.5,3.0,0.5,0.615,0.415,0.0,0.680844
1.5,3.0,0.75,0.945,0.25,0.0,0.7507039999999999
1.5,3.0,0.75,0.84,0.44,0.0,0.689202
1.5,3.0,0.75,0.275,0.47,0.002,0.6665840000000001
1.5,3.0,0.75,0.055,0.36,0.0,0.674976
1.5,3.0,0.75,0.5,0.305,0.0,0.705478
1.5,3.0,0.75,0.615,0.415,0.0,0.691692
1.5,3.0,1.0,0.945,0.25,0.0,0.757718
1.5,3.0,1.0,0.84,0.44,0.0,0.695788
1.5,3.0,1.0,0.275,0.47,0.0,0.668098
1.5,3.0,1.0,0.055,0.36,0.0,0.675714
1.5,3.0,1.0,0.5,0.305,0.0,0.709806
1.5,3.0,1.0,0.615,0.415,0.0,0.6987639999999999
1.5,3.0,1.25,0.945,0.25,0.0,0.7619839999999999
1.5,3.0,1.25,0.84,0.44,0.0,0.6996
1.5,3.0,1.25,0.275,0.47,0.0,0.670452
1.5,3.0,1.25,0.055,0.36,0.0,0.6752159999999999
1.5,3.0,1.25,0.5,0.305,0.0,0.7102
1.5,3.0,1.25,0.615,0.415,0.0,0.7013520000000001
1.5,3.0,1.5,0.945,0.25,0.0,0.7627320000000001
1.5,3.0,1.5,0.84,0.44,0.0,0.6990060000000001
1.5,3.0,1.5,0.275,0.47,0.0,0.6708160000000001
1.5,3.0,1.5,0.055,0.36,0.0,0.6760660000000001
1.5,3.0,1.5,0.5,0.305,0.0,0.7117180000000001
1.5,3.0,1.5,0.615,0.415,0.0,0.704166
1.5,3.0,2.0,0.945,0.25,0.0,0.76228
1.5,3.0,2.0,0.84,0.44,0.0,0.6916859999999999
1.5,3.0,2.0,0.275,0.47,0.002,0.671706
1.5,3.0,2.0,0.055,0.36,0.0,0.676356
1.5,3.0,2.0,0.5,0.305,0.0,0.7140219999999999
1.5,3.0,2.0,0.615,0.415,0.0,0.6983339999999999
1.5,3.5,0.0,0.945,0.25,0.002,0.666344
1.5,3.5,0.0,0.84,0.44,0.002,0.6645840000000001
1.5,3.5,0.0,0.275,0.47,0.0,0.6740060000000001
1.5,3.5,0.0,0.055,0.36,0.0,0.7004819999999999
1.5,3.5,0.0,0.5,0.305,0.002,0.681406
1.5,3.5,0.0,0.615,0.415,0.002,0.664636
1.5,3.5,0.25,0.945,0.25,0.0,0.71331
1.5,3.5,0.25,0.84,0.44,0.0,0.6854159999999999
1.5,3.5,0.25,0.275,0.47,0.0,0.686918
1.5,3.5,0.25,0.055,0.36,0.0,0.7022759999999999
1.5,3.5,0.25,0.5,0.305,0.0,0.704454
1.5,3.5,0.25,0.615,0.415,0.0,0.6889280000000001
1.5,3.5,0.5,0.945,0.25,0.0,0.73755
1.5,3.5,0.5,0.84,0.44,0.0,0.699472
1.5,3.5,0.5,0.275,0.47,0.0,0.6931959999999999
1.5,3.5,0.5,0.055,0.36,0.0,0.7031900000000001
1.5,3.5,0.5,0.5,0.305,0.0,0.7172580000000001
1.5,3.5,0.5,0.615,0.415,0.0,0.70223
1.5,3.5,0.75,0.945,0.25,0.0,0.752014
1.5,3.5,0.75,0.84,0.44,0.0,0.707818
1.5,3.5,0.75,0.275,0.47,0.0,0.6964620000000001
1.5,3.5,0.75,0.055,0.36,0.0,0.703714
1.5,3.5,0.75,0.5,0.305,0.0,0.724422
1.5,3.5,0.75,0.615,0.415,0.0,0.7118180000000001
1.5,3.5,1.0,0.945,0.25,0.0,0.7603139999999999
1.5,3.5,1.0,0.84,0.44,0.0,0.7156959999999999
1.5,3.5,1.0,0.275,0.47,0.0,0.699196
1.5,3.5,1.0,0.055,0.36,0.0,0.704236
1.5,3.5,1.0,0.5,0.305,0.0,0.72821
1.5,3.5,1.0,0.615,0.415,0.0,0.7178220000000001
1.5,3.5,1.25,0.945,0.25,0.0,0.7647079999999999
1.5,3.5,1.25,0.84,0.44,0.0,0.7189719999999999
1.5,3.5,1.25,0.275,0.47,0.0,0.700528
1.5,3.5,1.25,0.055,0.36,0.0,0.7040339999999998
1.5,3.5,1.25,0.5,0.305,0.0,0.729292
1.5,3.5,1.25,0.615,0.415,0.0,0.722472
1.5,3.5,1.5,0.945,0.25,0.0,0.7667860000000001
1.5,3.5,1.5,0.84,0.44,0.0,0.721684
1.5,3.5,1.5,0.275,0.47,0.0,0.700456
1.5,3.5,1.5,0.055,0.36,0.0,0.7040639999999999
1.5,3.5,1.5,0.5,0.305,0.0,0.730468
1.5,3.5,1.5,0.615,0.415,0.0,0.7240019999999999
1.5,3.5,2.0,0.945,0.25,0.0,0.7681140000000001
1.5,3.5,2.0,0.84,0.44,0.0,0.721816
1.5,3.5,2.0,0.275,0.47,0.0,0.7012360000000001
1.5,3.5,2.0,0.055,0.36,0.0,0.70453
1.5,3.5,2.0,0.5,0.305,0.0,0.7310979999999999
1.5,3.5,2.0,0.615,0.415,0.0,0.725206
1.5,4.0,0.0,0.945,0.25,0.0,0.696654
1.5,4.0,0.0,0.84,0.44,0.0,0.6966479999999999
1.5,4.0,0.0,0.275,0.47,0.0,0.699846
1.5,4.0,0.0,0.055,0.36,0.0,0.721574
1.5,4.0,0.0,0.5,0.305,0.0,0.7016779999999999
1.5,4.0,0.0,0.615,0.415,0.0,0.6966479999999999
1.5,4.0,0.25,0.945,0.25,0.0,0.724118
1.5,4.0,0.25,0.84,0.44,0.0,0.709472
1.5,4.0,0.25,0.275,0.47,0.0,0.71027
1.5,4.0,0.25,0.055,0.36,0.0,0.723288
1.5,4.0,0.25,0.5,0.305,0.0,0.7205900000000001
1.5,4.0,0.25,0.615,0.415,0.0,0.710562
1.5,4.0,0.5,0.945,0.25,0.0,0.7428599999999999
1.5,4.0,0.5,0.84,0.44,0.0,0.7183160000000001
1.5,4.0,0.5,0.275,0.47,0.0,0.716124
1.5,4.0,0.5,0.055,0.36,0.0,0.7238640000000001
1.5,4.0,0.5,0.5,0.305,0.0,0.731634
1.5,4.0,0.5,0.615,0.415,0.0,0.720742
1.5,4.0,0.75,0.945,0.25,0.0,0.752938
1.5,4.0,0.75,0.84,0.44,0.0,0.724146
1.5,4.0,0.75,0.275,0.47,0.0,0.719076
1.5,4.0,0.75,0.055,0.36,0.0,0.725008
1.5,4.0,0.75,0.5,0.305,0.0,0.737072
1.5,4.0,0.75,0.615,0.415,0.0,0.7271199999999999
1.5,4.0,1.0,0.945,0.25,0.0,0.7600979999999999
1.5,4.0,1.0,0.84,0.44,0.0,0.72859
1.5,4.0,1.0,0.275,0.47,0.0,0.720492
1.5,4.0,1.0,0.055,0.36,0.0,0.724352
1.5,4.0,1.0,0.5,0.305,0.0,0.7402219999999999
1.5,4.0,1.0,0.615,0.415,0.0,0.7319959999999999
1.5,4.0,1.25,0.945,0.25,0.0,0.765376
1.5,4.0,1.25,0.84,0.44,0.0,0.7316079999999999
1.5,4.0,1.25,0.275,0.47,0.0,0.72097
1.5,4.0,1.25,0.055,0.36,0.0,0.725152
1.5,4.0,1.25,0.5,0.305,0.0,0.742028
1.5,4.0,1.25,0.615,0.415,0.0,0.7345039999999999
1.5,4.0,1.5,0.945,0.25,0.0,0.768236
1.5,4.0,1.5,0.84,0.44,0.0,0.7345999999999999
1.5,4.0,1.5,0.275,0.47,0.0,0.721866
1.5,4.0,1.5,0.055,0.36,0.0,0.7247380000000001
1.5,4.0,1.5,0.5,0.305,0.0,0.7423759999999999
1.5,4.0,1.5,0.615,0.415,0.0,0.737822
1.5,4.0,2.0,0.945,0.25,0.0,0.769804
1.5,4.0,2.0,0.84,0.44,0.0,0.73743
1.5,4.0,2.0,0.275,0.47,0.0,0.7221900000000001
1.5,4.0,2.0,0.055,0.36,0.0,0.724784
1.5,4.0,2.0,0.5,0.305,0.0,0.7433540000000001
1.5,4.0,2.0,0.615,0.415,0.0,0.738832
1.75,2.5,0.0,0.945,0.25,0.002,0.74722
1.75,2.5,0.0,0.84,0.44,0.002,0.681356
1.75,2.5,0.0,0.275,0.47,0.0,0.715524
1.75,2.5,0.0,0.055,0.36,0.0,0.7446299999999999
1.75,2.5,0.0,0.5,0.305,0.0,0.743954
1.75,2.5,0.0,0.615,0.415,0.002,0.701452
1.75,2.5,0.25,0.945,0.25,0.0,0.7996299999999998
1.75,2.5,0.25,0.84,0.44,0.0,0.744528
1.75,2.5,0.25,0.275,0.47,0.0,0.729826
1.75,2.5,0.25,0.055,0.36,0.0,0.7467
1.75,2.5,0.25,0.5,0.305,0.0,0.76723
1.75,2.5,0.25,0.615,0.415,0.0,0.7466499999999999
1.75,2.5,0.5,0.945,0.25,0.0,0.8228820000000001
1.75,2.5,0.5,0.84,0.44,0.0,0.775186
1.75,2.5,0.5,0.275,0.47,0.0,0.737056
1.75,2.5,0.5,0.055,0.36,0.0,0.7476479999999999
1.75,2.5,0.5,0.5,0.305,0.0,0.780976
1.75,2.5,0.5,0.615,0.415,0.0,0.765402
1.75,2.5,0.75,0.945,0.25,0.0,0.832656
1.75,2.5,0.75,0.84,0.44,0.0,0.787996
1.75,2.5,0.75,0.275,0.47,0.0,0.740084
1.75,2.5,0.75,0.055,0.36,0.0,0.74873
1.75,2.5,0.75,0.5,0.305,0.0,0.7858780000000001
1.75,2.5,0.75,0.615,0.415,0.0,0.775374
1.75,2.5,1.0,0.945,0.25,0.0,0.837206
1.75,2.5,1.0,0.84,0.44,0.0,0.793454
1.75,2.5,1.0,0.275,0.47,0.0,0.7420059999999999
1.75,2.5,1.0,0.055,0.36,0.0,0.748484
1.75,2.5,1.0,0.5,0.305,0.0,0.7886040000000001
1.75,2.5,1.0,0.615,0.415,0.0,0.7807280000000001
1.75,2.5,1.25,0.945,0.25,0.0,0.83886
1.75,2.5,1.25,0.84,0.44,0.0,0.791198
1.75,2.5,1.25,0.275,0.47,0.0,0.743346
1.75,2.5,1.25,0.055,0.36,0.0,0.749034
1.75,2.5,1.25,0.5,0.305,0.0,0.789846
1.75,2.5,1.25,0.615,0.415,0.0,0.7833620000000001
1.75,2.5,1.5,0.945,0.25,0.0,0.838626
1.75,2.5,1.5,0.84,0.44,0.0,0.78279
1.75,2.5,1.5,0.275,0.47,0.0,0.7438140000000001
1.75,2.5,1.5,0.055,0.36,0.0,0.749642
1.75,2.5,1.5,0.5,0.305,0.0,0.7923579999999999
1.75,2.5,1.5,0.615,0.415,0.0,0.782504
1.75,2.5,2.0,0.945,0.25,0.0,0.828194
1.75,2.5,2.0,0.84,0.44,0.0,0.7597959999999999
1.75,2.5,2.0,0.275,0.47,0.0,0.74522
1.75,2.5,2.0,0.055,0.36,0.0,0.749498
1.75,2.5,2.0,0.5,0.305,0.0,0.791888
1.75,2.5,2.0,0.615,0.415,0.0,0.76747
1.75,3.0,0.0,0.945,0.25,0.0,0.76373
1.75,3.0,0.0,0.84,0.44,0.0,0.7406860000000001
1.75,3.0,0.0,0.275,0.47,0.0,0.75927
1.75,3.0,0.0,0.055,0.36,0.0,0.780918
1.75,3.0,0.0,0.5,0.305,0.0,0.7733240000000001
1.75,3.0,0.0,0.615,0.415,0.0,0.7452759999999999
1.75,3.0,0.25,0.945,0.25,0.0,0.8073020000000002
1.75,3.0,0.25,0.84,0.44,0.0,0.77223
1.75,3.0,0.25,0.275,0.47,0.0,0.7702640000000001
1.75,3.0,0.25,0.055,0.36,0.0,0.7835
1.75,3.0,0.25,0.5,0.305,0.0,0.79139
1.75,3.0,0.25,0.615,0.415,0.0,0.775032
1.75,3.0,0.5,0.945,0.25,0.0,0.826408
1.75,3.0,0.5,0.84,0.44,0.0,0.792286
1.75,3.0,0.5,0.275,0.47,0.0,0.775666
1.75,3.0,0.5,0.055,0.36,0.0,0.7836040000000001
1.75,3.0,0.5,0.5,0.305,0.0,0.8017880000000001
1.75,3.0,0.5,0.615,0.415,0.0,0.791702
1.75,3.0,0.75,0.945,0.25,0.0,0.83523
1.75,3.0,0.75,0.84,0.44,0.0,0.8043920000000001
1.75,3.0,0.75,0.275,0.47,0.0,0.777686
1.75,3.0,0.75,0.055,0.36,0.0,0.784172
1.75,3.0,0.75,0.5,0.305,0.0,0.805658
1.75,3.0,0.75,0.615,0.415,0.0,0.798864
1.75,3.0,1.0,0.945,0.25,0.0,0.8389580000000001
1.75,3.0,1.0,0.84,0.44,0.0,0.81248
1.75,3.0,1.0,0.275,0.47,0.0,0.780222
1.75,3.0,1.0,0.055,0.36,0.0,0.7844059999999999
1.75,3.0,1.0,0.5,0.305,0.0,0.807924
1.75,3.0,1.0,0.615,0.415,0.0,0.8023620000000001
1.75,3.0,1.25,0.945,0.25,0.0,0.841738
1.75,3.0,1.25,0.84,0.44,0.0,0.8150299999999999
1.75,3.0,1.25,0.275,0.47,0.0,0.7804439999999999
1.75,3.0,1.25,0.055,0.36,0.0,0.7846500000000001
1.75,3.0,1.25,0.5,0.305,0.0,0.809002
1.75,3.0,1.25,0.615,0.415,0.0,0.805936
1.75,3.0,1.5,0.945,0.25,0.0,0.843198
1.75,3.0,1.5,0.84,0.44,0.0,0.814384
1.75,3.0,1.5,0.275,0.47,0.0,0.780906
1.75,3.0,1.5,0.055,0.36,0.0,0.7844000000000001
1.75,3.0,1.5,0.5,0.305,0.0,0.810026
1.75,3.0,1.5,0.615,0.415,0.0,0.806874
1.75,3.0,2.0,0.945,0.25,0.0,0.845154
1.75,3.0,2.0,0.84,0.44,0.0,0.8061520000000001
1.75,3.0,2.0,0.275,0.47,0.0,0.7810779999999999
1.75,3.0,2.0,0.055,0.36,0.0,0.7849259999999999
1.75,3.0,2.0,0.5,0.305,0.0,0.811374
1.75,3.0,2.0,0.615,0.415,0.0,0.8065800000000001
1.75,3.5,0.0,0.945,0.25,0.0,0.7828959999999999
1.75,3.5,0.0,0.84,0.44,0.0,0.780188
1.75,3.5,0.0,0.275,0.47,0.0,0.7886
1.75,3.5,0.0,0.055,0.36,0.0,0.8056420000000001
1.75,3.5,0.0,0.5,0.305,0.0,0.794224
1.75,3.5,0.0,0.615,0.415,0.0,0.7803140000000001
1.75,3.5,0.25,0.945,0.25,0.0,0.814532
1.75,3.5,0.25,0.84,0.44,0.0,0.7957280000000001
1.75,3.5,0.25,0.275,0.47,0.0,0.797192
1.75,3.5,0.25,0.055,0.36,0.0,0.806784
1.75,3.5,0.25,0.5,0.305,0.0,0.8088800000000002
1.75,3.5,0.25,0.615,0.415,0.0,0.797938
1.75,3.5,0.5,0.945,0.25,0.0,0.8309460000000001
1.75,3.5,0.5,0.84,0.44,0.0,0.806536
1.75,3.5,0.5,0.275,0.47,0.0,0.801202
1.75,3.5,0.5,0.055,0.36,0.0,0.8071680000000001
1.75,3.5,0.5,0.5,0.305,0.0,0.817028
1.75,3.5,0.5,0.615,0.415,0.0,0.809096
1.75,3.5,0.75,0.945,0.25,0.0,0.838726
1.75,3.5,0.75,0.84,0.44,0.0,0.8148380000000001
1.75,3.5,0.75,0.275,0.47,0.0,0.804076
1.75,3.5,0.75,0.055,0.36,0.0,0.807798
1.75,3.5,0.75,0.5,0.305,0.0,0.820498
1.75,3.5,0.75,0.615,0.415,0.0,0.8156559999999999
1.75,3.5,1.0,0.945,0.25,0.0,0.84178
1.75,3.5,1.0,0.84,0.44,0.0,0.820678
1.75,3.5,1.0,0.275,0.47,0.0,0.804426
1.75,3.5,1.0,0.055,0.36,0.0,0.8082999999999999
1.75,3.5,1.0,0.5,0.305,0.0,0.823364
1.75,3.5,1.0,0.615,0.415,0.0,0.8184859999999999
1.75,3.5,1.25,0.945,0.25,0.0,0.843832
1.75,3.5,1.25,0.84,0.44,0.0,0.824002
1.75,3.5,1.25,0.275,0.47,0.0,0.8052940000000001
1.75,3.5,1.25,0.055,0.36,0.0,0.8079740000000001
1.75,3.5,1.25,0.5,0.305,0.0,0.823338
1.75,3.5,1.25,0.615,0.415,0.0,0.821534
1.75,3.5,1.5,0.945,0.25,0.0,0.8453320000000001
1.75,3.5,1.5,0.84,0.44,0.0,0.8282639999999999
1.75,3.5,1.5,0.275,0.47,0.0,0.8059359999999999
1.75,3.5,1.5,0.055,0.36,0.0,0.807604
1.75,3.5,1.5,0.5,0.305,0.0,0.824904
1.75,3.5,1.5,0.615,0.415,0.0,0.8212379999999999
1.75,3.5,2.0,0.945,0.25,0.0,0.846966
1.75,3.5,2.0,0.84,0.44,0.0,0.8278540000000001
1.75,3.5,2.0,0.275,0.47,0.0,0.806594
1.75,3.5,2.0,0.055,0.36,0.0,0.808248
1.75,3.5,2.0,0.5,0.305,0.0,0.825316
1.75,3.5,2.0,0.615,0.415,0.0,0.822584
1.75,4.0,0.0,0.945,0.25,0.0,0.805674
1.75,4.0,0.0,0.84,0.44,0.0,0.8056639999999999
1.75,4.0,0.0,0.275,0.47,0.0,0.8079700000000001
1.75,4.0,0.0,0.055,0.36,0.0,0.82067
1.75,4.0,0.0,0.5,0.305,0.0,0.808634
1.75,4.0,0.0,0.615,0.415,0.0,0.8056639999999999
1.75,4.0,0.25,0.945,0.25,0.0,0.8214280000000002
1.75,4.0,0.25,0.84,0.44,0.0,0.81352
1.75,4.0,0.25,0.275,0.47,0.0,0.81436
1.75,4.0,0.25,0.055,0.36,0.0,0.8219759999999999
1.75,4.0,0.25,0.5,0.305,0.0,0.820318
1.75,4.0,0.25,0.615,0.415,0.0,0.814312
1.75,4.0,0.5,0.945,0.25,0.0,0.8329139999999999
1.75,4.0,0.5,0.84,0.44,0.0,0.819768
1.75,4.0,0.5,0.275,0.47,0.0,0.8184260000000001
1.75,4.0,0.5,0.055,0.36,0.0,0.8224360000000001
1.75,4.0,0.5,0.5,0.305,0.0,0.8264940000000001
1.75,4.0,0.5,0.615,0.415,0.0,0.8210519999999999
1.75,4.0,0.75,0.945,0.25,0.0,0.839352
1.75,4.0,0.75,0.84,0.44,0.0,0.8235560000000001
1.75,4.0,0.75,0.275,0.47,0.0,0.81998
1.75,4.0,0.75,0.055,0.36,0.0,0.8224920000000001
1.75,4.0,0.75,0.5,0.305,0.0,0.82999
1.75,4.0,0.75,0.615,0.415,0.0,0.825334
1.75,4.0,1.0,0.945,0.25,0.0,0.843842
1.75,4.0,1.0,0.84,0.44,0.0,0.8271379999999999
1.75,4.0,1.0,0.275,0.47,0.0,0.821004
1.75,4.0,1.0,0.055,0.36,0.0,0.82321
1.75,4.0,1.0,0.5,0.305,0.0,0.831392
1.75,4.0,1.0,0.615,0.415,0.0,0.828156
1.75,4.0,1.25,0.945,0.25,0.0,0.845014
1.75,4.0,1.25,0.84,0.44,0.0,0.830058
1.75,4.0,1.25,0.275,0.47,0.0,0.8215999999999999
1.75,4.0,1.25,0.055,0.36,0.0,0.822494
1.75,4.0,1.25,0.5,0.305,0.0,0.8322200000000001
1.75,4.0,1.25,0.615,0.415,0.0,0.829598
1.75,4.0,1.5,0.945,0.25,0.0,0.846798
1.75,4.0,1.5,0.84,0.44,0.0,0.831528
1.75,4.0,1.5,0.275,0.47,0.0,0.8218179999999999
1.75,4.0,1.5,0.055,0.36,0.0,0.82331
1.75,4.0,1.5,0.5,0.305,0.0,0.8330360000000001
1.75,4.0,1.5,0.615,0.415,0.0,0.83125
1.75,4.0,2.0,0.945,0.25,0.0,0.846676
1.75,4.0,2.0,0.84,0.44,0.0,0.835884
1.75,4.0,2.0,0.275,0.47,0.0,0.8215260000000001
1.75,4.0,2.0,0.055,0.36,0.0,0.822632
1.75,4.0,2.0,0.5,0.305,0.0,0.8331859999999999
1.75,4.0,2.0,0.615,0.415,0.0,0.831586
