R0,tau,delay,p,q,prob_dieout,mean_R_inf
1.3125,2.5,0.0,0.615,0.415,0.762,0.466184
1.3125,2.5,0.25,0.615,0.415,0.422,0.511512
1.3125,2.5,0.5,0.615,0.415,0.238,0.5388599999999999
1.3125,2.5,0.75,0.615,0.415,0.19,0.5529019999999999
1.3125,2.5,1.0,0.615,0.415,0.144,0.558326
1.3125,2.5,1.25,0.615,0.415,0.152,0.561048
1.3125,2.5,1.5,0.615,0.415,0.152,0.559608
1.3125,2.5,2.0,0.615,0.415,0.184,0.5492859999999999
1.375,2.5,0.0,0.615,0.415,0.508,0.499198
1.375,2.5,0.25,0.615,0.415,0.212,0.5502539999999999
1.375,2.5,0.5,0.615,0.415,0.102,0.578194
1.375,2.5,0.75,0.615,0.415,0.068,0.592048
1.375,2.5,1.0,0.615,0.415,0.064,0.597926
1.375,2.5,1.25,0.615,0.415,0.06,0.6001799999999999
1.375,2.5,1.5,0.615,0.415,0.052,0.597158
1.375,2.5,2.0,0.615,0.415,0.068,0.583868
1.4375,2.5,0.0,0.615,0.415,0.266,0.531686
1.4375,2.5,0.25,0.615,0.415,0.062,0.584572
1.4375,2.5,0.5,0.615,0.415,0.028,0.613584
1.4375,2.5,0.75,0.615,0.415,0.02,0.6291880000000001
1.4375,2.5,1.0,0.615,0.415,0.02,0.635248
1.4375,2.5,1.25,0.615,0.415,0.008,0.638044
1.4375,2.5,1.5,0.615,0.415,0.016,0.633966
1.4375,2.5,2.0,0.615,0.415,0.016,0.619274
1.5,2.5,0.0,0.615,0.415,0.116,0.56698
1.5,2.5,0.25,0.615,0.415,0.016,0.6239340000000001
1.5,2.5,0.5,0.615,0.415,0.002,0.648486
1.5,2.5,0.75,0.615,0.415,0.004,0.66344
1.5,2.5,1.0,0.615,0.415,0.002,0.6702299999999999
1.5,2.5,1.25,0.615,0.415,0.002,0.67174
1.5,2.5,1.5,0.615,0.415,0.002,0.6686700000000001
1.5,2.5,2.0,0.615,0.415,0.004,0.6526179999999999
1.75,2.5,0.0,0.615,0.415,0.002,0.701452
1.75,2.5,0.25,0.615,0.415,0.0,0.7466499999999999
1.75,2.5,0.5,0.615,0.415,0.0,0.765402
1.75,2.5,0.75,0.615,0.415,0.0,0.775374
1.75,2.5,1.0,0.615,0.415,0.0,0.7807280000000001
1.75,2.5,1.25,0.615,0.415,0.0,0.7833620000000001
1.75,2.5,1.5,0.615,0.415,0.0,0.782504
1.75,2.5,2.0,0.615,0.415,0.0,0.76747
1.125,3.0,0.0,0.615,0.415,0.97,0.407836
1.125,3.0,0.25,0.615,0.415,0.922,0.430058
1.125,3.0,0.5,0.615,0.415,0.868,0.443486
1.125,3.0,0.75,0.615,0.415,0.794,0.454968
1.125,3.0,1.0,0.615,0.415,0.766,0.4592759999999999
1.125,3.0,1.25,0.615,0.415,0.736,0.463302
1.125,3.0,1.5,0.615,0.415,0.714,0.4644819999999999
1.125,3.0,2.0,0.615,0.415,0.748,0.465138
1.25,3.0,0.0,0.615,0.415,0.644,0.478222
1.25,3.0,0.25,0.615,0.415,0.456,0.507106
1.25,3.0,0.5,0.615,0.415,0.326,0.524956
1.25,3.0,0.75,0.615,0.415,0.264,0.537046
1.25,3.0,1.0,0.615,0.415,0.224,0.54441
1.25,3.0,1.25,0.615,0.415,0.204,0.548382
1.25,3.0,1.5,0.615,0.415,0.21,0.5504680000000001
1.25,3.0,2.0,0.615,0.415,0.208,0.547692
1.3125,3.0,0.0,0.615,0.415,0.368,0.51758
1.3125,3.0,0.25,0.615,0.415,0.182,0.550056
1.3125,3.0,0.5,0.615,0.415,0.112,0.570024
1.3125,3.0,0.75,0.615,0.415,0.082,0.582646
1.3125,3.0,1.0,0.615,0.415,0.07,0.58899
1.3125,3.0,1.25,0.615,0.415,0.068,0.594604
1.3125,3.0,1.5,0.615,0.415,0.064,0.5960500000000001
1.3125,3.0,2.0,0.615,0.415,0.058,0.590994
1.375,3.0,0.0,0.615,0.415,0.164,0.552534
1.375,3.0,0.25,0.615,0.415,0.062,0.587446
1.375,3.0,0.5,0.615,0.415,0.038,0.607694
1.375,3.0,0.75,0.615,0.415,0.022,0.6221660000000001
1.375,3.0,1.0,0.615,0.415,0.024,0.629606
1.375,3.0,1.25,0.615,0.415,0.024,0.632586
1.375,3.0,1.5,0.615,0.415,0.018,0.63557
1.375,3.0,2.0,0.615,0.415,0.016,0.6303000000000001
1.4375,3.0,0.0,0.615,0.415,0.058,0.586874
1.4375,3.0,0.25,0.615,0.415,0.01,0.6247079999999999
1.4375,3.0,0.5,0.615,0.415,0.008,0.646914
1.4375,3.0,0.75,0.615,0.415,0.002,0.6581319999999999
1.4375,3.0,1.0,0.615,0.415,0.002,0.6669339999999999
1.4375,3.0,1.25,0.615,0.415,0.002,0.6695699999999999
1.4375,3.0,1.5,0.615,0.415,0.002,0.670544
1.4375,3.0,2.0,0.615,0.415,0.002,0.66624
1.5,3.0,0.0,0.615,0.415,0.008,0.6210800000000001
1.5,3.0,0.25,0.615,0.415,0.004,0.659706
1.5,3.0,0.5,0.615,0.415,0.0,0.680844
1.5,3.0,0.75,0.615,0.415,0.0,0.691692
1.5,3.0,1.0,0.615,0.415,0.0,0.6987639999999999
1.5,3.0,1.25,0.615,0.415,0.0,0.7013520000000001
1.5,3.0,1.5,0.615,0.415,0.0,0.704166
1.5,3.0,2.0,0.615,0.415,0.0,0.6983339999999999
1.75,3.0,0.0,0.615,0.415,0.0,0.7452759999999999
1.75,3.0,0.25,0.615,0.415,0.0,0.775032
1.75,3.0,0.5,0.615,0.415,0.0,0.791702
1.75,3.0,0.75,0.615,0.415,0.0,0.798864
1.75,3.0,1.0,0.615,0.415,0.0,0.8023620000000001
1.75,3.0,1.25,0.615,0.415,0.0,0.805936
1.75,3.0,1.5,0.615,0.415,0.0,0.806874
1.75,3.0,2.0,0.615,0.415,0.0,0.8065800000000001
1.125,3.5,0.0,0.615,0.415,0.884,0.440922
1.125,3.5,0.25,0.615,0.415,0.804,0.457834
1.125,3.5,0.5,0.615,0.415,0.738,0.468444
1.125,3.5,0.75,0.615,0.415,0.662,0.476956
1.125,3.5,1.0,0.615,0.415,0.624,0.480686
1.125,3.5,1.25,0.615,0.415,0.588,0.485152
1.125,3.5,1.5,0.615,0.415,0.564,0.48644
1.125,3.5,2.0,0.615,0.415,0.548,0.4898299999999999
1.25,3.5,0.0,0.615,0.415,0.368,0.517134
1.25,3.5,0.25,0.615,0.415,0.258,0.536878
1.25,3.5,0.5,0.615,0.415,0.19,0.550964
1.25,3.5,0.75,0.615,0.415,0.164,0.560414
1.25,3.5,1.0,0.615,0.415,0.146,0.56614
1.25,3.5,1.25,0.615,0.415,0.134,0.5695139999999999
1.25,3.5,1.5,0.615,0.415,0.128,0.5729879999999999
1.25,3.5,2.0,0.615,0.415,0.11,0.5730419999999999
1.3125,3.5,0.0,0.615,0.415,0.136,0.559184
1.3125,3.5,0.25,0.615,0.415,0.086,0.580918
1.3125,3.5,0.5,0.615,0.415,0.056,0.595936
1.3125,3.5,0.75,0.615,0.415,0.044,0.604932
1.3125,3.5,1.0,0.615,0.415,0.038,0.612648
1.3125,3.5,1.25,0.615,0.415,0.036,0.615998
1.3125,3.5,1.5,0.615,0.415,0.034,0.618126
1.3125,3.5,2.0,0.615,0.415,0.032,0.61927
1.375,3.5,0.0,0.615,0.415,0.048,0.5957819999999999
1.375,3.5,0.25,0.615,0.415,0.016,0.619734
1.375,3.5,0.5,0.615,0.415,0.012,0.63437
1.375,3.5,0.75,0.615,0.415,0.004,0.6433260000000001
1.375,3.5,1.0,0.615,0.415,0.006,0.6501220000000001
1.375,3.5,1.25,0.615,0.415,0.004,0.6536300000000002
1.375,3.5,1.5,0.615,0.415,0.002,0.6567159999999999
1.375,3.5,2.0,0.615,0.415,0.002,0.657312
1.4375,3.5,0.0,0.615,0.415,0.006,0.631658
1.4375,3.5,0.25,0.615,0.415,0.0,0.655624
1.4375,3.5,0.5,0.615,0.415,0.0,0.6693779999999999
1.4375,3.5,0.75,0.615,0.415,0.002,0.6807639999999999
1.4375,3.5,1.0,0.615,0.415,0.0,0.687542
1.4375,3.5,1.25,0.615,0.415,0.0,0.6906479999999999
1.4375,3.5,1.5,0.615,0.415,0.002,0.693258
1.4375,3.5,2.0,0.615,0.415,0.0,0.6938980000000001
1.5,3.5,0.0,0.615,0.415,0.002,0.664636
1.5,3.5,0.25,0.615,0.415,0.0,0.6889280000000001
1.5,3.5,0.5,0.615,0.415,0.0,0.70223
1.5,3.5,0.75,0.615,0.415,0.0,0.7118180000000001
1.5,3.5,1.0,0.615,0.415,0.0,0.7178220000000001
1.5,3.5,1.25,0.615,0.415,0.0,0.722472
1.5,3.5,1.5,0.615,0.415,0.0,0.7240019999999999
1.5,3.5,2.0,0.615,0.415,0.0,0.725206
1.75,3.5,0.0,0.615,0.415,0.0,0.7803140000000001
1.75,3.5,0.25,0.615,0.415,0.0,0.797938
1.75,3.5,0.5,0.615,0.415,0.0,0.809096
1.75,3.5,0.75,0.615,0.415,0.0,0.8156559999999999
1.75,3.5,1.0,0.615,0.415,0.0,0.8184859999999999
1.75,3.5,1.25,0.615,0.415,0.0,0.821534
1.75,3.5,1.5,0.615,0.415,0.0,0.8212379999999999
1.75,3.5,2.0,0.615,0.415,0.0,0.822584
1.125,4.0,0.0,0.615,0.415,0.738,0.467922
1.125,4.0,0.25,0.615,0.415,0.634,0.47988
1.125,4.0,0.5,0.615,0.415,0.564,0.489218
1.125,4.0,0.75,0.615,0.415,0.53,0.49454
1.125,4.0,1.0,0.615,0.415,0.502,0.49803
1.125,4.0,1.25,0.615,0.415,0.492,0.500906
1.125,4.0,1.5,0.615,0.415,0.454,0.50333
1.125,4.0,2.0,0.615,0.415,0.424,0.505892
1.25,4.0,0.0,0.615,0.415,0.198,0.548106
1.25,4.0,0.25,0.615,0.415,0.148,0.5621580000000002
1.25,4.0,0.5,0.615,0.415,0.126,0.57147
1.25,4.0,0.75,0.615,0.415,0.112,0.5788599999999999
1.25,4.0,1.0,0.615,0.415,0.098,0.5835260000000001
1.25,4.0,1.25,0.615,0.415,0.098,0.585476
1.25,4.0,1.5,0.615,0.415,0.084,0.5892080000000001
1.25,4.0,2.0,0.615,0.415,0.076,0.59187
1.3125,4.0,0.0,0.615,0.415,0.06,0.5919139999999999
1.3125,4.0,0.25,0.615,0.415,0.044,0.607192
1.3125,4.0,0.5,0.615,0.415,0.032,0.6169960000000001
1.3125,4.0,0.75,0.615,0.415,0.022,0.6238119999999999
1.3125,4.0,1.0,0.615,0.415,0.022,0.629108
1.3125,4.0,1.25,0.615,0.415,0.018,0.6326499999999999
1.3125,4.0,1.5,0.615,0.415,0.02,0.6357439999999999
1.3125,4.0,2.0,0.615,0.415,0.022,0.6389659999999999
1.375,4.0,0.0,0.615,0.415,0.014,0.628512
1.375,4.0,0.25,0.615,0.415,0.006,0.643956
1.375,4.0,0.5,0.615,0.415,0.004,0.653236
1.375,4.0,0.75,0.615,0.415,0.002,0.659934
1.375,4.0,1.0,0.615,0.415,0.004,0.6664439999999999
1.375,4.0,1.25,0.615,0.415,0.004,0.669596
1.375,4.0,1.5,0.615,0.415,0.004,0.6717960000000001
1.375,4.0,2.0,0.615,0.415,0.002,0.674158
1.4375,4.0,0.0,0.615,0.415,0.0,0.664674
1.4375,4.0,0.25,0.615,0.415,0.0,0.6789979999999999
1.4375,4.0,0.5,0.615,0.415,0.0,0.6895260000000001
1.4375,4.0,0.75,0.615,0.415,0.0,0.6962860000000001
1.4375,4.0,1.0,0.615,0.415,0.0,0.7011000000000001
1.4375,4.0,1.25,0.615,0.415,0.0,0.704922
1.4375,4.0,1.5,0.615,0.415,0.0,0.707198
1.4375,4.0,2.0,0.615,0.415,0.0,0.710258
1.5,4.0,0.0,0.615,0.415,0.0,0.6966479999999999
1.5,4.0,0.25,0.615,0.415,0.0,0.710562
1.5,4.0,0.5,0.615,0.415,0.0,0.720742
1.5,4.0,0.75,0.615,0.415,0.0,0.7271199999999999
1.5,4.0,1.0,0.615,0.415,0.0,0.7319959999999999
1.5,4.0,1.25,0.615,0.415,0.0,0.7345039999999999
1.5,4.0,1.5,0.615,0.415,0.0,0.737822
1.5,4.0,2.0,0.615,0.415,0.0,0.738832
1.75,4.0,0.0,0.615,0.415,0.0,0.8056639999999999
1.75,4.0,0.25,0.615,0.415,0.0,0.814312
1.75,4.0,0.5,0.615,0.415,0.0,0.8210519999999999
1.75,4.0,0.75,0.615,0.415,0.0,0.825334
1.75,4.0,1.0,0.615,0.415,0.0,0.828156
1.75,4.0,1.25,0.615,0.415,0.0,0.829598
1.75,4.0,1.5,0.615,0.415,0.0,0.83125
1.75,4.0,2.0,0.615,0.415,0.0,0.831586
1.125,4.5,0.0,0.615,0.415,0.568,0.4895199999999999
1.125,4.5,0.25,0.615,0.415,0.5,0.498408
1.125,4.5,0.5,0.615,0.415,0.462,0.504662
1.125,4.5,0.75,0.615,0.415,0.42,0.50888
1.125,4.5,1.0,0.615,0.415,0.402,0.5121220000000001
1.125,4.5,1.25,0.615,0.415,0.378,0.5139239999999999
1.125,4.5,1.5,0.615,0.415,0.366,0.516602
1.125,4.5,2.0,0.615,0.415,0.352,0.518532
1.25,4.5,0.0,0.615,0.415,0.12,0.572576
1.25,4.5,0.25,0.615,0.415,0.09,0.5821400000000001
1.25,4.5,0.5,0.615,0.415,0.074,0.589624
1.25,4.5,0.75,0.615,0.415,0.07,0.5943720000000001
1.25,4.5,1.0,0.615,0.415,0.062,0.59767
1.25,4.5,1.25,0.615,0.415,0.046,0.6000059999999999
1.25,4.5,1.5,0.615,0.415,0.052,0.602502
1.25,4.5,2.0,0.615,0.415,0.05,0.605476
1.3125,4.5,0.0,0.615,0.415,0.03,0.6168980000000001
1.3125,4.5,0.25,0.615,0.415,0.022,0.627976
1.3125,4.5,0.5,0.615,0.415,0.016,0.634586
1.3125,4.5,0.75,0.615,0.415,0.014,0.639574
1.3125,4.5,1.0,0.615,0.415,0.012,0.642688
1.3125,4.5,1.25,0.615,0.415,0.01,0.645128
1.3125,4.5,1.5,0.615,0.415,0.008,0.64741
1.3125,4.5,2.0,0.615,0.415,0.01,0.6505719999999999
1.375,4.5,0.0,0.615,0.415,0.002,0.653086
1.375,4.5,0.25,0.615,0.415,0.002,0.663154
1.375,4.5,0.5,0.615,0.415,0.002,0.669658
1.375,4.5,0.75,0.615,0.415,0.002,0.6743020000000001
1.375,4.5,1.0,0.615,0.415,0.002,0.678282
1.375,4.5,1.25,0.615,0.415,0.0,0.680562
1.375,4.5,1.5,0.615,0.415,0.0,0.682798
1.375,4.5,2.0,0.615,0.415,0.0,0.6849059999999999
1.4375,4.5,0.0,0.615,0.415,0.0,0.689342
1.4375,4.5,0.25,0.615,0.415,0.0,0.698944
1.4375,4.5,0.5,0.615,0.415,0.0,0.7051900000000001
1.4375,4.5,0.75,0.615,0.415,0.0,0.7092539999999999
1.4375,4.5,1.0,0.615,0.415,0.0,0.7127259999999999
1.4375,4.5,1.25,0.615,0.415,0.0,0.7156980000000001
1.4375,4.5,1.5,0.615,0.415,0.0,0.7180799999999999
1.4375,4.5,2.0,0.615,0.415,0.0,0.721116
1.5,4.5,0.0,0.615,0.415,0.0,0.719504
1.5,4.5,0.25,0.615,0.415,0.0,0.7278199999999999
1.5,4.5,0.5,0.615,0.415,0.0,0.733054
1.5,4.5,0.75,0.615,0.415,0.0,0.7373979999999999
1.5,4.5,1.0,0.615,0.415,0.0,0.741182
1.5,4.5,1.25,0.615,0.415,0.0,0.7434639999999999
1.5,4.5,1.5,0.615,0.415,0.0,0.745816
1.5,4.5,2.0,0.615,0.415,0.0,0.747008
1.75,4.5,0.0,0.615,0.415,0.0,0.82176
1.75,4.5,0.25,0.615,0.415,0.0,0.8265060000000001
1.75,4.5,0.5,0.615,0.415,0.0,0.82937
1.75,4.5,0.75,0.615,0.415,0.0,0.8320879999999999
1.75,4.5,1.0,0.615,0.415,0.0,0.834656
1.75,4.5,1.25,0.615,0.415,0.0,0.8358399999999999
1.75,4.5,1.5,0.615,0.415,0.0,0.8372539999999999
1.75,4.5,2.0,0.615,0.415,0.0,0.8380420000000001
1.125,5.0,0.0,0.615,0.415,0.436,0.506448
1.125,5.0,0.25,0.615,0.415,0.376,0.513712
1.125,5.0,0.5,0.615,0.415,0.362,0.51825
1.125,5.0,0.75,0.615,0.415,0.32,0.5211120000000001
1.125,5.0,1.0,0.615,0.415,0.32,0.523308
1.125,5.0,1.25,0.615,0.415,0.294,0.5252439999999999
1.125,5.0,1.5,0.615,0.415,0.278,0.526578
1.125,5.0,2.0,0.615,0.415,0.29,0.5277280000000001
1.25,5.0,0.0,0.615,0.415,0.072,0.59063
1.25,5.0,0.25,0.615,0.415,0.058,0.5975139999999999
1.25,5.0,0.5,0.615,0.415,0.048,0.602424
1.25,5.0,0.75,0.615,0.415,0.04,0.6056759999999999
1.25,5.0,1.0,0.615,0.415,0.038,0.608158
1.25,5.0,1.25,0.615,0.415,0.038,0.6103599999999999
1.25,5.0,1.5,0.615,0.415,0.038,0.611232
1.25,5.0,2.0,0.615,0.415,0.034,0.6143160000000001
1.3125,5.0,0.0,0.615,0.415,0.014,0.635652
1.3125,5.0,0.25,0.615,0.415,0.006,0.642772
1.3125,5.0,0.5,0.615,0.415,0.008,0.6473920000000001
1.3125,5.0,0.75,0.615,0.415,0.006,0.6505700000000001
1.3125,5.0,1.0,0.615,0.415,0.006,0.6534679999999999
1.3125,5.0,1.25,0.615,0.415,0.004,0.655768
1.3125,5.0,1.5,0.615,0.415,0.004,0.656776
1.3125,5.0,2.0,0.615,0.415,0.006,0.659114
1.375,5.0,0.0,0.615,0.415,0.002,0.6710539999999998
1.375,5.0,0.25,0.615,0.415,0.0,0.677718
1.375,5.0,0.5,0.615,0.415,0.0,0.6821160000000001
1.375,5.0,0.75,0.615,0.415,0.0,0.68536
1.375,5.0,1.0,0.615,0.415,0.0,0.6876939999999999
1.375,5.0,1.25,0.615,0.415,0.0,0.689228
1.375,5.0,1.5,0.615,0.415,0.0,0.691126
1.375,5.0,2.0,0.615,0.415,0.0,0.693074
1.4375,5.0,0.0,0.615,0.415,0.0,0.706692
1.4375,5.0,0.25,0.615,0.415,0.0,0.713028
1.4375,5.0,0.5,0.615,0.415,0.0,0.7173519999999999
1.4375,5.0,0.75,0.615,0.415,0.0,0.7199480000000001
1.4375,5.0,1.0,0.615,0.415,0.0,0.7223099999999999
1.4375,5.0,1.25,0.615,0.415,0.0,0.724204
1.4375,5.0,1.5,0.615,0.415,0.0,0.7251040000000001
1.4375,5.0,2.0,0.615,0.415,0.0,0.727816
1.5,5.0,0.0,0.615,0.415,0.0,0.7358239999999999
1.5,5.0,0.25,0.615,0.415,0.0,0.741178
1.5,5.0,0.5,0.615,0.415,0.0,0.74466
1.5,5.0,0.75,0.615,0.415,0.0,0.7471380000000001
1.5,5.0,1.0,0.615,0.415,0.0,0.7493
1.5,5.0,1.25,0.615,0.415,0.0,0.7509959999999999
1.5,5.0,1.5,0.615,0.415,0.0,0.7524580000000001
1.5,5.0,2.0,0.615,0.415,0.0,0.7547039999999999
1.75,5.0,0.0,0.615,0.415,0.0,0.831812
1.75,5.0,0.25,0.615,0.415,0.0,0.834444
1.75,5.0,0.5,0.615,0.415,0.0,0.8366359999999999
1.75,5.0,0.75,0.615,0.415,0.0,0.8376359999999999
1.75,5.0,1.0,0.615,0.415,0.0,0.8387680000000001
1.75,5.0,1.25,0.615,0.415,0.0,0.83983
1.75,5.0,1.5,0.615,0.415,0.0,0.84094
1.75,5.0,2.0,0.615,0.415,0.0,0.841928
1.125,5.5,0.0,0.615,0.415,0.342,0.519958
1.125,5.5,0.25,0.615,0.415,0.312,0.524956
1.125,5.5,0.5,0.615,0.415,0.292,0.5291699999999999
1.125,5.5,0.75,0.615,0.415,0.292,0.5310060000000001
1.125,5.5,1.0,0.615,0.415,0.268,0.5331099999999999
1.125,5.5,1.25,0.615,0.415,0.264,0.5342659999999999
1.125,5.5,1.5,0.615,0.415,0.258,0.534904
1.125,5.5,2.0,0.615,0.415,0.248,0.536408
1.25,5.5,0.0,0.615,0.415,0.046,0.6045139999999999
1.25,5.5,0.25,0.615,0.415,0.038,0.6097480000000001
1.25,5.5,0.5,0.615,0.415,0.032,0.6130119999999999
1.25,5.5,0.75,0.615,0.415,0.036,0.615474
1.25,5.5,1.0,0.615,0.415,0.032,0.6169640000000001
1.25,5.5,1.25,0.615,0.415,0.032,0.618328
1.25,5.5,1.5,0.615,0.415,0.028,0.6193679999999999
1.25,5.5,2.0,0.615,0.415,0.026,0.620918
1.3125,5.5,0.0,0.615,0.415,0.006,0.6498619999999999
1.3125,5.5,0.25,0.615,0.415,0.006,0.655046
1.3125,5.5,0.5,0.615,0.415,0.004,0.65839
1.3125,5.5,0.75,0.615,0.415,0.004,0.660716
1.3125,5.5,1.0,0.615,0.415,0.004,0.6622619999999999
1.3125,5.5,1.25,0.615,0.415,0.004,0.663178
1.3125,5.5,1.5,0.615,0.415,0.004,0.664164
1.3125,5.5,2.0,0.615,0.415,0.004,0.666556
1.375,5.5,0.0,0.615,0.415,0.0,0.6842919999999999
1.375,5.5,0.25,0.615,0.415,0.0,0.68899
1.375,5.5,0.5,0.615,0.415,0.0,0.6918820000000001
1.375,5.5,0.75,0.615,0.415,0.0,0.6939919999999999
1.375,5.5,1.0,0.615,0.415,0.0,0.695154
1.375,5.5,1.25,0.615,0.415,0.0,0.6967960000000001
1.375,5.5,1.5,0.615,0.415,0.0,0.6973280000000001
1.375,5.5,2.0,0.615,0.415,0.0,0.699464
1.4375,5.5,0.0,0.615,0.415,0.0,0.719566
1.4375,5.5,0.25,0.615,0.415,0.0,0.7236999999999999
1.4375,5.5,0.5,0.615,0.415,0.0,0.726022
1.4375,5.5,0.75,0.615,0.415,0.0,0.7283499999999999
1.4375,5.5,1.0,0.615,0.415,0.0,0.729772
1.4375,5.5,1.25,0.615,0.415,0.0,0.73046
1.4375,5.5,1.5,0.615,0.415,0.0,0.7317520000000001
1.4375,5.5,2.0,0.615,0.415,0.0,0.7325260000000001
1.5,5.5,0.0,0.615,0.415,0.0,0.747298
1.5,5.5,0.25,0.615,0.415,0.0,0.750528
1.5,5.5,0.5,0.615,0.415,0.0,0.753116
1.5,5.5,0.75,0.615,0.415,0.0,0.7548480000000001
1.5,5.5,1.0,0.615,0.415,0.0,0.756004
1.5,5.5,1.25,0.615,0.415,0.0,0.7567180000000001
1.5,5.5,1.5,0.615,0.415,0.0,0.757072
1.5,5.5,2.0,0.615,0.415,0.0,0.759042
1.75,5.5,0.0,0.615,0.415,0.0,0.838216
1.75,5.5,0.25,0.615,0.415,0.0,0.839692
1.75,5.5,0.5,0.615,0.415,0.0,0.841084
1.75,5.5,0.75,0.615,0.415,0.0,0.84141
1.75,5.5,1.0,0.615,0.415,0.0,0.8419840000000001
1.75,5.5,1.25,0.615,0.415,0.0,0.842312
1.75,5.5,1.5,0.615,0.415,0.0,0.84301
1.75,5.5,2.0,0.615,0.415,0.0,0.8436220000000001
1.125,6.0,0.0,0.615,0.415,0.29,0.5303439999999999
1.125,6.0,0.25,0.615,0.415,0.268,0.534128
1.125,6.0,0.5,0.615,0.415,0.25,0.536956
1.125,6.0,0.75,0.615,0.415,0.248,0.53875
1.125,6.0,1.0,0.615,0.415,0.234,0.540034
1.125,6.0,1.25,0.615,0.415,0.24,0.540316
1.125,6.0,1.5,0.615,0.415,0.22,0.5411659999999999
1.125,6.0,2.0,0.615,0.415,0.212,0.54235
1.25,6.0,0.0,0.615,0.415,0.034,0.6155440000000001
1.25,6.0,0.25,0.615,0.415,0.03,0.619676
1.25,6.0,0.5,0.615,0.415,0.028,0.6219020000000001
1.25,6.0,0.75,0.615,0.415,0.026,0.624106
1.25,6.0,1.0,0.615,0.415,0.024,0.6249480000000001
1.25,6.0,1.25,0.615,0.415,0.026,0.62626
1.25,6.0,1.5,0.615,0.415,0.024,0.627008
1.25,6.0,2.0,0.615,0.415,0.022,0.627732
1.3125,6.0,0.0,0.615,0.415,0.004,0.66074
1.3125,6.0,0.25,0.615,0.415,0.004,0.6642939999999999
1.3125,6.0,0.5,0.615,0.415,0.004,0.66687
1.3125,6.0,0.75,0.615,0.415,0.004,0.668434
1.3125,6.0,1.0,0.615,0.415,0.004,0.66944
1.3125,6.0,1.25,0.615,0.415,0.004,0.6704199999999999
1.3125,6.0,1.5,0.615,0.415,0.004,0.670882
1.3125,6.0,2.0,0.615,0.415,0.004,0.6723779999999999
1.375,6.0,0.0,0.615,0.415,0.0,0.6941099999999999
1.375,6.0,0.25,0.615,0.415,0.0,0.697174
1.375,6.0,0.5,0.615,0.415,0.0,0.699234
1.375,6.0,0.75,0.615,0.415,0.0,0.700856
1.375,6.0,1.0,0.615,0.415,0.0,0.701702
1.375,6.0,1.25,0.615,0.415,0.0,0.70223
1.375,6.0,1.5,0.615,0.415,0.0,0.702858
1.375,6.0,2.0,0.615,0.415,0.0,0.704338
1.4375,6.0,0.0,0.615,0.415,0.0,0.728712
1.4375,6.0,0.25,0.615,0.415,0.0,0.7314400000000001
1.4375,6.0,0.5,0.615,0.415,0.0,0.733692
1.4375,6.0,0.75,0.615,0.415,0.0,0.7348279999999999
1.4375,6.0,1.0,0.615,0.415,0.0,0.735446
1.4375,6.0,1.25,0.615,0.415,0.0,0.73626
1.4375,6.0,1.5,0.615,0.415,0.0,0.737036
1.4375,6.0,2.0,0.615,0.415,0.0,0.737764
1.5,6.0,0.0,0.615,0.415,0.0,0.7553600000000001
1.5,6.0,0.25,0.615,0.415,0.0,0.75775
1.5,6.0,0.5,0.615,0.415,0.0,0.7594059999999999
1.5,6.0,0.75,0.615,0.415,0.0,0.760152
1.5,6.0,1.0,0.615,0.415,0.0,0.7610699999999999
1.5,6.0,1.25,0.615,0.415,0.0,0.7616320000000001
1.5,6.0,1.5,0.615,0.415,0.0,0.762306
1.5,6.0,2.0,0.615,0.415,0.0,0.7627940000000001
1.75,6.0,0.0,0.615,0.415,0.0,0.8422
1.75,6.0,0.25,0.615,0.415,0.0,0.843064
1.75,6.0,0.5,0.615,0.415,0.0,0.8437039999999999
1.75,6.0,0.75,0.615,0.415,0.0,0.844252
1.75,6.0,1.0,0.615,0.415,0.0,0.8444680000000001
1.75,6.0,1.25,0.615,0.415,0.0,0.844668
1.75,6.0,1.5,0.615,0.415,0.0,0.844836
1.75,6.0,2.0,0.615,0.415,0.0,0.845212
1.125,2.5,0.0,0.84,0.44,1.0,0.368048
1.125,2.5,0.25,0.84,0.44,0.982,0.39449
1.125,2.5,0.5,0.84,0.44,0.944,0.409786
1.125,2.5,0.75,0.84,0.44,0.93,0.420904
1.125,2.5,1.0,0.84,0.44,0.924,0.426182
1.125,2.5,1.25,0.84,0.44,0.908,0.42904
1.125,2.5,1.5,0.84,0.44,0.91,0.429794
1.125,2.5,2.0,0.84,0.44,0.92,0.426776
1.25,2.5,0.0,0.84,0.44,0.928,0.430132
1.25,2.5,0.25,0.84,0.44,0.726,0.46652
1.25,2.5,0.5,0.84,0.44,0.56,0.487904
1.25,2.5,0.75,0.84,0.44,0.5,0.499088
1.25,2.5,1.0,0.84,0.44,0.478,0.505556
1.25,2.5,1.25,0.84,0.44,0.436,0.507788
1.25,2.5,1.5,0.84,0.44,0.444,0.507576
1.25,2.5,2.0,0.84,0.44,0.478,0.500606
1.3125,2.5,0.0,0.84,0.44,0.762,0.465456
1.3125,2.5,0.25,0.84,0.44,0.434,0.5063820000000001
1.3125,2.5,0.5,0.84,0.44,0.294,0.530242
1.3125,2.5,0.75,0.84,0.44,0.224,0.5452400000000001
1.3125,2.5,1.0,0.84,0.44,0.19,0.550098
1.3125,2.5,1.25,0.84,0.44,0.172,0.5518019999999999
